"Date","Suburb","Address","Price","Baths","Beds","DistanceTime.min.","Distance.km.","Status"
"25 May 2018","Broken Hill","99 Patton St, Broken Hill","$45,000"," 1"," 3",747.5,1126.84,"Sold"
"25 May 2018","Broken Hill","695 Beryl Street, Broken Hill","$44,000"," 1"," 2",747.5,1126.84,"Sold"
"24 May 2018","Finley","77 Tocumwal Street, Finley","$150,000"," 1"," 3",408.616666666667,657.711,"Sold"
"24 May 2018","Wellington","40 Simpson Street, Wellington","$143,000"," 1"," 3",258.633333333333,332.55,"Sold"
"24 May 2018","Narrandera","2 Japonica Place, Narrandera","$137,000"," 1"," 3",334.233333333333,527.307,"Sold"
"24 May 2018","Griffith","20 Middleton Avenue, Griffith","$128,000"," 1"," 3",361.2,571.451,"Sold"
"24 May 2018","Broken Hill","477 Thomas Street, Broken Hill","$49,000"," 2"," 3",747.5,1126.84,"Sold"
"23 May 2018","Orange","48 Adina Crescent, Orange","$170,000"," 1"," 3",193.966666666667,237.883,"Sold"
"23 May 2018","Werris Creek","140 Henry Street, Werris Creek","$160,000"," 1"," 2",259.183333333333,360.294,"Sold"
"23 May 2018","Broken Hill","44 Long St, Broken Hill","$80,000"," 1"," 3",747.5,1126.84,"Sold"
"22 May 2018","Pine Ridge","1786 Bundella Road, Pine Ridge","$175,000"," 1"," 3",254.633333333333,361.084,"Sold"
"22 May 2018","Ramornie","1885 Gwydir Highway, Ramornie","$157,000"," 1"," 1",398.783333333333,619.459,"Sold"
"22 May 2018","Araluen","17 Dirty Butter Creek Road, Araluen","$152,000"," 1"," 2",202.883333333333,307.475,"Sold"
"22 May 2018","Adaminaby","26 York Street, Adaminaby","$122,500"," 2"," 3",276.7,392.741,"Sold"
"22 May 2018","Broken Hill","554 Wolfram Lane, Broken Hill","$97,500"," 1"," 3",747.5,1126.84,"Sold"
"21 May 2018","North Albury","423 Kokoda Street, North Albury","$170,000"," 1"," 3",325.583333333333,548.233,"Sold"
"21 May 2018","Broken Hill","236 Brazil Street, Broken Hill","$166,000"," 1"," 4",747.5,1126.84,"Sold"
"21 May 2018","Quirindi","173 Hawker Street, Quirindi","$158,000"," 1"," 3",242.033333333333,339.247,"Sold"
"21 May 2018","Quirindi","2 Allen Street, Quirindi","$125,000"," 1"," 3",242.033333333333,339.247,"Sold"
"21 May 2018","Parkes","6 Fisher Street, Parkes","$120,000"," 1"," 3",262.666666666667,340.97,"Sold"
"21 May 2018","Bundarra","7 Clerk Street, Bundarra","$112,500"," 1"," 1",396.783333333333,543.02,"Sold"
"21 May 2018","Bourke","76 Oxley St, Bourke","$107,000"," 1"," 3",503.383333333333,741.707,"Sold"
"21 May 2018","Inverell","18 Church Street, Inverell","$105,000"," 1"," 1",403.416666666667,561.941,"Sold"
"21 May 2018","Ganmain","29 Loch Street, Ganmain","$99,000"," 1"," 2",304.733333333333,482.076,"Sold"
"19 May 2018","Coonabarabran","17 Knight St, Coonabarabran","$174,000"," 1"," 3",327.233333333333,444.916,"Sold"
"18 May 2018","Tumut","16 Highland Avenue, Tumut","$165,000"," 1"," 2",253.45,409.311,"Sold"
"18 May 2018","West Wyalong","46 Main Street, West Wyalong","$154,500"," 1"," 2",310,489.378,"Sold"
"18 May 2018","Junee","6 Gloucester Street, Junee","$135,000"," 1"," 3",267.116666666667,435.263,"Sold"
"18 May 2018","Glen Innes","37 Lewis Street, Glen Innes","$120,000"," 1"," 2",401.983333333333,559.494,"Sold"
"18 May 2018","Koorawatha","30 Boorowa Street, Koorawatha","$80,000"," 1"," 3",246.466666666667,316.216,"Sold"
"18 May 2018","Broken Hill","75 Williams Lane, Broken Hill","$50,000"," 1"," 3",747.5,1126.84,"Sold"
"17 May 2018","Newbridge","Address available on request, Newbridge","$170,000"," 1"," 2",175.05,212.892,"Sold"
"17 May 2018","Quirindi","69 Fitzroy Street, Quirindi","$168,000"," 1"," 2",242.033333333333,339.247,"Sold"
"17 May 2018","Quirindi","163 Hawker Street, Quirindi","$163,000"," 1"," 2",242.033333333333,339.247,"Sold"
"17 May 2018","Wellington","117 Gobolion Street, Wellington","$133,000"," 2"," 3",258.633333333333,332.55,"Sold"
"17 May 2018","Narrabri","25 Deran Street, Narrabri","$130,000"," 1"," 3",355.616666666667,515.023,"Sold"
"17 May 2018","Gwabegar","52 Anzac Parade, Gwabegar","$33,000"," 1"," 2",382.916666666667,524.312,"Sold"
"16 May 2018","Bemboka","53 Parkes St, Bemboka","$150,000"," 1"," 1",297.916666666667,469.821,"Sold"
"16 May 2018","Deniliquin","239 Henry Street, Deniliquin","$137,000"," 1"," 4",441.233333333333,708.832,"Sold"
"16 May 2018","Warialda","32 Queen Street, Warialda","$35,000"," 1"," 1",417.15,591.159,"Sold"
"16 May 2018","Arcadia Vale","60 Fern street, Arcadia Vale","$20,000"," 2"," 4",93.8,117.397,"Sold"
"15 May 2018","South Grafton","16 Kennedy Street, South Grafton","$165,000"," 1"," 2",385.533333333333,600.403,"Sold"
"15 May 2018","Junee","38 Kemp Street, Junee","$155,000"," 1"," 4",267.116666666667,435.263,"Sold"
"15 May 2018","Boggabri","200 Merton Street, Boggabri","$150,000"," 1"," 2",321.15,459.858,"Sold"
"15 May 2018","Tamworth","26 Sue Crescent, Tamworth","$146,500"," 1"," 3",279.066666666667,395.245,"Sold"
"15 May 2018","Old Bonalbo","Address available on request, Old Bonalbo","$145,000"," 1"," 2",513.5,778.874,"Sold"
"15 May 2018","Bonalbo","26 Clarence Street, Bonalbo","$124,000"," 1"," 2",503.5,767.12,"Sold"
"14 May 2018","Lismore","39 Zadoc Street, Lismore","$175,000"," 1"," 3",477.216666666667,721.232,"Sold"
"14 May 2018","Moree","19 Wattle Crescent, Moree","$160,000"," 1"," 3",421.2,616.255,"Sold"
"14 May 2018","Broken Hill","125 McCulloch Street, Broken Hill","$97,000"," 1"," 3",747.5,1126.84,"Sold"
"14 May 2018","Menindee","31 Kingfisher Ave, Menindee","$95,000"," 1"," 3",691.883333333333,1033.748,"Sold"
"14 May 2018","Broken Hill","225 Duff Street, Broken Hill","$60,000"," 1"," 3",747.5,1126.84,"Sold"
"11 May 2018","Wagga Wagga","37 Phillip Avenue, Wagga Wagga","$168,000"," 1"," 2",278.666666666667,456.76,"Sold"
"11 May 2018","Canton Beach","Address available on request, Canton Beach","$140,000"," 1"," 1",87.5666666666667,101.18,"Sold"
"11 May 2018","Tingha","30 Ruby Street, Tingha","$135,000"," 1"," 3",398.183333333333,553.527,"Sold"
"11 May 2018","Warren","Address available on request, Warren","$120,000"," 1"," 3",354.566666666667,482.306,"Sold"
"11 May 2018","Boggabilla","118 merriwa Street, Boggabilla","$79,000"," 1"," 3",490.05,729.864,"Sold"
"10 May 2018","Broken Hill","107 Ryan Lane, Broken Hill","$172,000"," 1"," 3",747.5,1126.84,"Sold"
"10 May 2018","Mount Austin","4 Margaret Avenue, Mount Austin","$165,000"," 1"," 3",279.783333333333,457.851,"Sold"
"10 May 2018","Barraba","10 Range Street, Barraba","$155,000"," 1"," 3",345.666666666667,486.82,"Sold"
"10 May 2018","Molong","17 Phillip Street, Molong","$154,000"," 1"," 2",219.7,275.415,"Sold"
"10 May 2018","Cooma","16 Orana Avenue, Cooma","$150,000"," 1"," 3",244.033333333333,395.036,"Sold"
"10 May 2018","Sunset Strip","17 Kingfisher Avenue, Sunset Strip","$95,000"," 3"," 4",714.816666666667,1056.327,"Sold"
"09 May 2018","Orange","41 Brunswick Street, Orange","$165,000"," 1"," 3",193.966666666667,237.883,"Sold"
"09 May 2018","Hay","225 Edward St, Hay","$68,000"," 1"," 3",442.85,722.973,"Sold"
"09 May 2018","Broken Hill","113 Gypsum Street, Broken Hill","$41,000"," 1"," 3",747.5,1126.84,"Sold"
"08 May 2018","Narrandera","39 Riverine Street, Narrandera","$153,000"," 1"," 3",334.233333333333,527.307,"Sold"
"08 May 2018","Cootamundra","101 Sutton Street, Cootamundra","$150,000"," 2"," 3",231.2,377.99,"Sold"
"08 May 2018","Goolgowi","26 Stipa Street, Goolgowi","$105,000"," 1"," 3",396.516666666667,621.492,"Sold"
"08 May 2018","Nyngan","122 BOGAN STREET, Nyngan","$89,000"," 1"," 1",384.766666666667,538.117,"Sold"
"07 May 2018","Singleton","5 Muller Place, Singleton","$144,000"," 1"," 3",130.85,190.575,"Sold"
"07 May 2018","Tenterfield","55 Logan Street, Tenterfield","$140,000"," 1"," 3",463.85,652.177,"Sold"
"07 May 2018","Peak Hill","25 Derribong Street, Peak Hill","$135,000"," 2"," 3",293.816666666667,389.081,"Sold"
"07 May 2018","Wellington","8 GLASSON STREET, Wellington","$133,000"," 1"," 3",258.633333333333,332.55,"Sold"
"07 May 2018","Wellington","135 Thornton Street, Wellington","$130,500"," 1"," 4",258.633333333333,332.55,"Sold"
"07 May 2018","Willow Tree","30 Learmonth Street, Willow Tree","$70,000"," 1"," 2",231.95,322.933,"Sold"
"05 May 2018","Captains Flat","8 Wilga Street, Captains Flat","$175,000"," 1"," 2",207.583333333333,324.02,"Sold"
"04 May 2018","Narrandera","14 Larmer Street, Narrandera","$165,000"," 1"," 3",334.233333333333,527.307,"Sold"
"04 May 2018","Narrandera","29 Myrtle Street, Narrandera","$149,000"," 1"," 3",334.233333333333,527.307,"Sold"
"04 May 2018","Ganmain","36 Ford Street, Ganmain","$67,500"," 1"," 3",304.733333333333,482.076,"Sold"
"03 May 2018","Deepwater","10 Valley Street, Deepwater","$170,000"," 1"," 3",430.316666666667,601.336,"Sold"
"03 May 2018","Boggabri","70 Oakham  St, Boggabri","$165,000"," 1"," 3",321.15,459.858,"Sold"
"03 May 2018","Narrandera","10 Crown Street, Narrandera","$154,500"," 1"," 3",334.233333333333,527.307,"Sold"
"03 May 2018","Manilla","106 Rowan Street, Manilla","$152,000"," 1"," 3",315.733333333333,442.39,"Sold"
"03 May 2018","Parkes","11 Sydney Street, Parkes","$147,000"," 1"," 3",262.666666666667,340.97,"Sold"
"02 May 2018","Glen Innes","95 Oliver Street, Glen Innes","$175,000"," 1"," 3",401.983333333333,559.494,"Sold"
"02 May 2018","South Grafton","13 Bellevue Street, South Grafton","$175,000"," 1"," 2",385.533333333333,600.403,"Sold"
"02 May 2018","Nambucca Heads","6 Rosewood Close, Nambucca Heads","$170,000"," 1"," 3",302.333333333333,475.423,"Sold"
"02 May 2018","Leeton","17 Daalbata Rd, Leeton","$168,000"," 1"," 3",355.416666666667,556.851,"Sold"
"02 May 2018","Murrurundi","37 Haydon Street, Murrurundi","$155,000"," 2"," 4",218.016666666667,304.991,"Sold"
"02 May 2018","Broken Hill","49 Williams Lane, Broken Hill","$151,500"," 2"," 4",747.5,1126.84,"Sold"
"02 May 2018","Glen Innes","75 Lambeth Street, Glen Innes","$148,500"," 1"," 3",401.983333333333,559.494,"Sold"
"02 May 2018","Tooleybuc","46 Cadell Street, Tooleybuc","$136,000"," 1"," 2",547.483333333333,897.651,"Sold"
"02 May 2018","Coolah","35 Cox Lane, Coolah","$80,000"," 1"," 3",268.316666666667,355.334,"Sold"
"01 May 2018","Windradyne","24 Red Gum Place, Windradyne","$175,000"," 1"," 2",157.616666666667,187.414,"Sold"
"01 May 2018","Cootamundra","18 Gundagai Road, Cootamundra","$172,500"," 1"," 2",231.2,377.99,"Sold"
"01 May 2018","Wee Waa","42 Rose Street, Wee Waa","$170,000"," 2"," 2",386.916666666667,555.855,"Sold"
"01 May 2018","Tabulam","Address available on request, Tabulam","$170,000"," 1"," 3",501.7,762.951,"Sold"
"01 May 2018","Dunedoo","30 Tucklan Street, Dunedoo","$166,000"," 1"," 3",262.366666666667,340.399,"Sold"
"01 May 2018","Wentworth","40 Murray Street, Wentworth","$120,000"," 1"," 3",637.466666666667,1035.275,"Sold"
"01 May 2018","Warialda","16 Stephen Street, Warialda","$80,000"," 1"," 2",417.15,591.159,"Sold"
"01 May 2018","Broken Hill","304 Wilson St, Broken Hill","$28,000"," 1"," 2",747.5,1126.84,"Sold"
"01 May 2018","Hurstville","73 Kimberley Road, Hurstville","$1,000"," 1"," 2",33.5833333333333,23.452,"Sold"
"30 Apr 2018","Griffith","48 Binya Street, Griffith","$172,000"," 1"," 2",361.2,571.451,"Sold"
"30 Apr 2018","Corowa","60 Redlands Road, Corowa","$167,500"," 1"," 3",359.533333333333,606.542,"Sold"
"30 Apr 2018","Ashmont","27 Callaghan Street, Ashmont","$126,000"," 1"," 3",282.116666666667,459.492,"Sold"
"30 Apr 2018","Broken Hill","479 Chapple Lane, Broken Hill","$122,500"," 1"," 2",747.5,1126.84,"Sold"
"30 Apr 2018","Inverell","124 Macintyre Street, Inverell","$100,000"," 1"," 3",403.416666666667,561.941,"Sold"
"28 Apr 2018","Coonabarabran","60 Edwards St, Coonabarabran","$110,000"," 1"," 3",327.233333333333,444.916,"Sold"
"28 Apr 2018","Broken Hill","8 Garnet Street, Broken Hill","$20,500"," 1"," 1",747.5,1126.84,"Sold"
"27 Apr 2018","Nambucca Heads","64 Pelican Park, Nambucca Heads","$120,000"," 1"," 2",302.333333333333,475.423,"Sold"
"26 Apr 2018","Corowa","9 Airlie Street, Corowa","$157,000"," 2"," 3",359.533333333333,606.542,"Sold"
"26 Apr 2018","Batlow","34 Bartlett Street, Batlow","$155,000"," 1"," 3",269.433333333333,436.264,"Sold"
"26 Apr 2018","Broken Hill","328 Thomas Lane, Broken Hill","$150,800"," 2"," 4",747.5,1126.84,"Sold"
"26 Apr 2018","Deniliquin","71 Decimus Street, Deniliquin","$145,000"," 1"," 3",441.233333333333,708.832,"Sold"
"26 Apr 2018","Leeton","5 Coolamon Street, Leeton","$140,000"," 1"," 3",355.416666666667,556.851,"Sold"
"26 Apr 2018","Cowra","4 Brougham Street, Cowra","$140,000"," 1"," 3",231.566666666667,291.247,"Sold"
"26 Apr 2018","Broken Hill","661 Blende St, Broken Hill","$68,000"," 1"," 3",747.5,1126.84,"Sold"
"26 Apr 2018","Broken Hill","256 Sulphide St, Broken Hill","$55,000"," 1"," 2",747.5,1126.84,"Sold"
"25 Apr 2018","Narrandera","34 King Street, Narrandera","$105,000"," 1"," 2",334.233333333333,527.307,"Sold"
"24 Apr 2018","Tocumwal","31 Moore Street, Tocumwal","$175,000"," 1"," 2",417.45,692.901,"Sold"
"24 Apr 2018","Inverell","48B Bennett Street, Inverell","$168,000"," 1"," 3",403.416666666667,561.941,"Sold"
"24 Apr 2018","Broken Hill","15 Gypsum Street, Broken Hill","$149,000"," 1"," 2",747.5,1126.84,"Sold"
"24 Apr 2018","Culcairn","15 Edward Street, Culcairn","$147,500"," 1"," 2",309.683333333333,516.479,"Sold"
"23 Apr 2018","South Kempsey","2 Francis Smith Place, South Kempsey","$172,000"," 1"," 3",268.5,412.483,"Sold"
"23 Apr 2018","Deniliquin","124 Dick Street, Deniliquin","$163,000"," 1"," 3",441.233333333333,708.832,"Sold"
"23 Apr 2018","Euston","35 Perry Street, Euston","$155,000"," 1"," 3",566.833333333333,930.463,"Sold"
"23 Apr 2018","Dubbo","4 Armstrong Crescent, Dubbo","$141,000"," 1"," 3",278.883333333333,371.378,"Sold"
"23 Apr 2018","Gilgandra","20 Elizabeth Street, Gilgandra","$139,000"," 1"," 2",311.166666666667,422.231,"Sold"
"23 Apr 2018","Narrandera","39 Grosvenor, Narrandera","$110,000"," 1"," 3",334.233333333333,527.307,"Sold"
"23 Apr 2018","Werris Creek","43 Henry Street, Werris Creek","$108,000"," 1"," 3",259.183333333333,360.294,"Sold"
"20 Apr 2018","Leeton","34 Banksia Ave, Leeton","$150,000"," 1"," 3",355.416666666667,556.851,"Sold"
"20 Apr 2018","Broken Hill","66 Wilson Street, Broken Hill","$133,000"," 1"," 3",747.5,1126.84,"Sold"
"20 Apr 2018","Muswellbrook","57 Sydney Street, Muswellbrook","$120,000"," 1"," 1",164.583333333333,237.029,"Sold"
"20 Apr 2018","Broken Hill","177 Iodide Street, Broken Hill","$85,000"," 1"," 2",747.5,1126.84,"Sold"
"20 Apr 2018","Broken Hill","178 Williams Lane, Broken Hill","$65,000"," 1"," 2",747.5,1126.84,"Sold"
"19 Apr 2018","Murrurundi","33 Haydon Street, Murrurundi","$172,000"," 1"," 3",218.016666666667,304.991,"Sold"
"19 Apr 2018","Narrandera","56 Whitton Street, Narrandera","$120,000"," 1"," 3",334.233333333333,527.307,"Sold"
"19 Apr 2018","Moree","310 Edward Street, Moree","$108,000"," 1"," 3",421.2,616.255,"Sold"
"19 Apr 2018","Tolland","159 Raye Street, Tolland","$105,000"," 1"," 3",279.833333333333,459.669,"Sold"
"19 Apr 2018","Wellington","18 Palmer Street, Wellington","$100,000"," 1"," 2",258.633333333333,332.55,"Sold"
"18 Apr 2018","Kandos","71 Buchanan Street, Kandos","$170,000"," 1"," 3",173.6,214.224,"Sold"
"18 Apr 2018","Parkes","89 Dalton Street, Parkes","$160,000"," 1"," 3",262.666666666667,340.97,"Sold"
"18 Apr 2018","Deniliquin","124 Butler Street, Deniliquin","$153,000"," 1"," 3",441.233333333333,708.832,"Sold"
"18 Apr 2018","Broken Hill","56 Beryl Street, Broken Hill","$140,000"," 1"," 3",747.5,1126.84,"Sold"
"18 Apr 2018","Walla Walla","119 Commercial Street, Walla Walla","$130,000"," 1"," 2",324.266666666667,540.924,"Sold"
"18 Apr 2018","Broken Hill","104 Williams Street, Broken Hill","$115,000"," 1"," 3",747.5,1126.84,"Sold"
"18 Apr 2018","Broken Hill","322 Piper Street, Broken Hill","$95,000"," 1"," 2",747.5,1126.84,"Sold"
"17 Apr 2018","Urana","7-9 Frederick Street, Urana","$160,000"," 3"," 5",351.35,565.763,"Sold"
"17 Apr 2018","Guyra","65 Malpas Street, Guyra","$150,000"," 1"," 3",365.133333333333,501.665,"Sold"
"17 Apr 2018","Culcairn","11 McBean Street, Culcairn","$133,000"," 1"," 3",309.683333333333,516.479,"Sold"
"16 Apr 2018","Deniliquin","407 Whitelock St, Deniliquin","$155,000"," 1"," 2",441.233333333333,708.832,"Sold"
"16 Apr 2018","West Kempsey","7 George Hardiman Ave, West Kempsey","$120,000"," 1"," 3",271.116666666667,413.87,"Sold"
"16 Apr 2018","Urana","17-19 William Street, Urana","$110,000"," 2"," 6",351.35,565.763,"Sold"
"16 Apr 2018","Broken Hill","318 Wandoo Street, Broken Hill","$85,000"," 1"," 3",747.5,1126.84,"Sold"
"16 Apr 2018","Tomingley","130 Tomingley Road, Tomingley","$55,000"," 1"," 1",285.166666666667,372.881,"Sold"
"13 Apr 2018","Guyra","13 Wirruna Street, Guyra","$170,000"," 2"," 4",365.133333333333,501.665,"Sold"
"13 Apr 2018","Narromine","181 CATHUNDRIL STREET, Narromine","$145,000"," 1"," 3",306.483333333333,413.407,"Sold"
"13 Apr 2018","Narrandera","73 Melbourne Street, Narrandera","$144,000"," 2"," 2",334.233333333333,527.307,"Sold"
"13 Apr 2018","Ashmont","22 Adams Street, Ashmont","$141,500"," 1"," 3",282.116666666667,459.492,"Sold"
"13 Apr 2018","Dareton","20 Hawdon Street, Dareton","$84,000"," 1"," 3",627.55,1022.559,"Sold"
"12 Apr 2018","South Grafton","84 MCFARLANE STREET, South Grafton","$175,000"," 1"," 3",385.533333333333,600.403,"Sold"
"12 Apr 2018","Leeton","6A Coolibah St, Leeton","$174,000"," 1"," 3",355.416666666667,556.851,"Sold"
"12 Apr 2018","Tenterfield","125 Douglas Street, Tenterfield","$172,000"," 1"," 3",463.85,652.177,"Sold"
"12 Apr 2018","Cobar","31 Monaghan Street, Cobar","$170,000"," 1"," 3",461.4,669.21,"Sold"
"12 Apr 2018","Deniliquin","503 Poictiers Street, Deniliquin","$170,000"," 1"," 3",441.233333333333,708.832,"Sold"
"12 Apr 2018","Narrabri","4 Namoi Street, Narrabri","$170,000"," 3"," 4",355.616666666667,515.023,"Sold"
"12 Apr 2018","Wellington","1A Ferguson
Lane, Wellington","$160,000"," 1"," 3",258.633333333333,332.55,"Sold"
"12 Apr 2018","Bonalbo","29 Yabbra Street, Bonalbo","$155,000"," 1"," 3",503.5,767.12,"Sold"
"12 Apr 2018","Glen Innes","41-43 Lawrance Street, Glen Innes","$139,000"," 2"," 2",401.983333333333,559.494,"Sold"
"12 Apr 2018","Deniliquin","320 Fitzroy St, Deniliquin","$125,000"," 1"," 3",441.233333333333,708.832,"Sold"
